FIELDID,Latitude,Longitude,Sample Date,Taxon
MN-7,42.348736,-83.24721,10/22/2015,Ancylidae
MN-7,42.348736,-83.24721,10/22/2015,Decapoda
MN-7,42.348736,-83.24721,10/22/2015,Isopoda
MN-7,42.348736,-83.24721,10/22/2015,Amphipoda
MN-7,42.348736,-83.24721,10/22/2015,Oligochaeta
MN-6,42.431922,-83.271534,10/22/2015,Baetidae
MN-6,42.431922,-83.271534,10/22/2015,Heptageniidae
MN-6,42.431922,-83.271534,10/22/2015,Belostomatidae
MN-6,42.431922,-83.271534,10/22/2015,Corixidae
MN-6,42.431922,-83.271534,10/22/2015,Pleidae
MN-6,42.431922,-83.271534,10/22/2015,Veliidae
MN-6,42.431922,-83.271534,10/22/2015,Dytiscidae
MN-6,42.431922,-83.271534,10/22/2015,Hydropsychidae
MN-6,42.431922,-83.271534,10/22/2015,Aeshnidae
MN-6,42.431922,-83.271534,10/22/2015,Calopterygidae
MN-6,42.431922,-83.271534,10/22/2015,Coenagrionidae
MN-6,42.431922,-83.271534,10/22/2015,Chironomidae
MN-6,42.431922,-83.271534,10/22/2015,Tipulidae
MN-6,42.431922,-83.271534,10/22/2015,Sphaeriidae
MN-6,42.431922,-83.271534,10/22/2015,Decapoda
MN-6,42.431922,-83.271534,10/22/2015,Isopoda
MN-6,42.431922,-83.271534,10/22/2015,Amphipoda
MN-6,42.431922,-83.271534,10/22/2015,Turbellaria
MN-6,42.431922,-83.271534,10/22/2015,Oligochaeta
MN-6,42.431922,-83.271534,10/22/2015,Hirudinea
LR-12,42.282317,-83.466103,7/6/2015,Baetidae
LR-12,42.282317,-83.466103,7/6/2015,Heptageniidae
LR-12,42.282317,-83.466103,7/6/2015,Elmidae
LR-12,42.282317,-83.466103,7/6/2015,Hydrophilidae
LR-12,42.282317,-83.466103,7/6/2015,Hydropsychidae
LR-12,42.282317,-83.466103,7/6/2015,Aeshnidae
LR-12,42.282317,-83.466103,7/6/2015,Coenagrionidae
LR-12,42.282317,-83.466103,7/6/2015,Chironomidae
LR-12,42.282317,-83.466103,7/6/2015,Simuliidae
LR-12,42.282317,-83.466103,7/6/2015,Decapoda
LR-12,42.282317,-83.466103,7/6/2015,Amphipoda
LR-12,42.282317,-83.466103,7/6/2015,Turbellaria
LR-12,42.282317,-83.466103,7/6/2015,Oligochaeta
LR-12,42.282317,-83.466103,7/6/2015,Tipulidae
LR-2,42.281962,-83.503009,7/6/2015,Veliidae
LR-2,42.281962,-83.503009,7/6/2015,Elmidae
LR-2,42.281962,-83.503009,7/6/2015,Hydropsychidae
LR-2,42.281962,-83.503009,7/6/2015,Calopterygidae
LR-2,42.281962,-83.503009,7/6/2015,Chironomidae
LR-2,42.281962,-83.503009,7/6/2015,Simuliidae
LR-2,42.281962,-83.503009,7/6/2015,Tipulidae
LR-2,42.281962,-83.503009,7/6/2015,Decapoda
LR-2,42.281962,-83.503009,7/6/2015,Isopoda
LR-2,42.281962,-83.503009,7/6/2015,Amphipoda
LR-12,42.282317,-83.466103,7/6/2015,Corbicula fluminea
LR-6,42.285,-83.383888,7/7/2015,Baetidae
LR-6,42.285,-83.383888,7/7/2015,Elmidae
LR-6,42.285,-83.383888,7/7/2015,Hydropsychidae
LR-6,42.285,-83.383888,7/7/2015,Chironomidae
LR-6,42.285,-83.383888,7/7/2015,Simuliidae
LR-6,42.285,-83.383888,7/7/2015,Decapoda
LR-6,42.285,-83.383888,7/7/2015,Oligochaeta
LR-10,42.298506,-83.305839,7/7/2015,Baetidae
LR-10,42.298506,-83.305839,7/7/2015,Simuliidae
LR-10,42.298506,-83.305839,7/7/2015,Decapoda
LR-10,42.298506,-83.305839,7/7/2015,Calopterygidae
LR-10,42.298506,-83.305839,7/7/2015,Coenagrionidae
LR-10,42.298506,-83.305839,7/7/2015,Chironomidae
LR-10,42.298506,-83.305839,7/7/2015,Hydropsychidae
LR-10,42.298506,-83.305839,7/7/2015,Oligochaeta
LR-10,42.298506,-83.305839,7/7/2015,Isopoda
Fowl2,42.28226,-83.50515,7/6/2015,Baetidae
Fowl2,42.28226,-83.50515,7/6/2015,Heptageniidae
Fowl2,42.28226,-83.50515,7/6/2015,Elmidae
Fowl2,42.28226,-83.50515,7/6/2015,Hydropsychidae
Fowl2,42.28226,-83.50515,7/6/2015,Chironomidae
Fowl2,42.28226,-83.50515,7/6/2015,Simuliidae
Fowl2,42.28226,-83.50515,7/6/2015,Decapoda
Fowl2,42.28226,-83.50515,7/6/2015,Oligochaeta
LR-5,42.300561,-83.4374797,7/7/2015,Corixidae
LR-5,42.300561,-83.4374797,7/7/2015,Chironomidae
LR-5,42.300561,-83.4374797,7/7/2015,Sphaeriidae
LR-5,42.300561,-83.4374797,7/7/2015,Decapoda
LR-5,42.300561,-83.4374797,7/7/2015,Turbellaria
LR-5,42.300561,-83.4374797,7/7/2015,Hirudinea
Wall1,42.44957,-83.46525,10/17/2015,Aeshnidae
Wall1,42.44957,-83.46525,10/17/2015,Calopterygidae
Wall1,42.44957,-83.46525,10/17/2015,Coenagrionidae
Wall1,42.44957,-83.46525,10/17/2015,Chironomidae
Wall1,42.44957,-83.46525,10/17/2015,Ancylidae
Wall1,42.44957,-83.46525,10/17/2015,Sphaeriidae
Wall1,42.44957,-83.46525,10/17/2015,Decapoda
Wall1,42.44957,-83.46525,10/17/2015,Amphipoda
Wall1,42.44957,-83.46525,10/17/2015,Oligochaeta
Fowl2,42.28226,-83.50515,10/17/2015,Heptageniidae
John1,42.3897,-83.58194,2/13/2016,Capniidae
John8,42.42148,-83.54396,2/13/2016,Perlodidae
John7,42.3985716,-83.5279588,2/13/2016,Capniidae
Fowl1,42.30423,-83.60516,2/13/2016,Capniidae
Fowl2,42.28226,-83.50515,2/13/2016,Capniidae
LR-9,42.3370903,-83.5085406,2/13/2016,Capniidae
MR-22,42.43033,-83.544423,2/7/2016,Capniidae
MR-23,42.432475,-83.520006,2/20/2016,Capniidae
MR-23,42.432475,-83.520006,2/20/2016,Perlodidae
MR-25,42.43058,-83.5135,2/7/2016,Capniidae
MR-27,42.41672,-83.531253,2/20/2016,Capniidae
Ton1,42.36701,-83.49895,3/19/2016,Heptageniidae
Ton1,42.36701,-83.49895,3/19/2016,Gerridae
Ton1,42.36701,-83.49895,3/19/2016,Veliidae
Ton1,42.36701,-83.49895,3/19/2016,Elmidae
Ton1,42.36701,-83.49895,3/19/2016,Hydropsychidae
Ton1,42.36701,-83.49895,3/19/2016,Philopotamidae
Ton1,42.36701,-83.49895,3/19/2016,Aeshnidae
Ton1,42.36701,-83.49895,3/19/2016,Calopterygidae
Ton1,42.36701,-83.49895,3/19/2016,Chironomidae
Ton1,42.36701,-83.49895,3/19/2016,Simuliidae
Ton1,42.36701,-83.49895,3/19/2016,Tipulidae
Ton1,42.36701,-83.49895,3/19/2016,Sphaeriidae
Ton1,42.36701,-83.49895,3/19/2016,Decapoda
Ton1,42.36701,-83.49895,3/19/2016,Oligochaeta
Main6,42.47882,-83.284548,4/16/2016,Veliidae
Main6,42.47882,-83.284548,4/16/2016,Elmidae
Main6,42.47882,-83.284548,4/16/2016,Hydropsychidae
Main6,42.47882,-83.284548,4/16/2016,Aeshnidae
Main6,42.47882,-83.284548,4/16/2016,Calopterygidae
Main6,42.47882,-83.284548,4/16/2016,Coenagrionidae
Main6,42.47882,-83.284548,4/16/2016,Chironomidae
Main6,42.47882,-83.284548,4/16/2016,Simuliidae
Main6,42.47882,-83.284548,4/16/2016,Tipulidae
Main6,42.47882,-83.284548,4/16/2016,Sphaeriidae
Main6,42.47882,-83.284548,4/16/2016,Isopoda
Main6,42.47882,-83.284548,4/16/2016,Amphipoda
Main6,42.47882,-83.284548,4/16/2016,Oligochaeta
Main1,42.60991,-83.17984,4/16/2016,Elmidae
Main1,42.60991,-83.17984,4/16/2016,Hydropsychidae
Main1,42.60991,-83.17984,4/16/2016,Philopotamidae
Main1,42.60991,-83.17984,4/16/2016,Calopterygidae
Main1,42.60991,-83.17984,4/16/2016,Coenagrionidae
Main1,42.60991,-83.17984,4/16/2016,Chironomidae
Main1,42.60991,-83.17984,4/16/2016,Simuliidae
Main1,42.60991,-83.17984,4/16/2016,Tipulidae
Main1,42.60991,-83.17984,4/16/2016,Unionidae
Main1,42.60991,-83.17984,4/16/2016,Isopoda
Main1,42.60991,-83.17984,4/16/2016,Oligochaeta
Main1,42.60991,-83.17984,4/16/2016,Hirudinea
Frank1,42.53024,-83.30585,4/16/2016,Hydropsychidae
Frank1,42.53024,-83.30585,4/16/2016,Aeshnidae
Frank1,42.53024,-83.30585,4/16/2016,Calopterygidae
Frank1,42.53024,-83.30585,4/16/2016,Chironomidae
Frank1,42.53024,-83.30585,4/16/2016,Simuliidae
Frank1,42.53024,-83.30585,4/16/2016,Tipulidae
Frank1,42.53024,-83.30585,4/16/2016,Ancylidae
Frank1,42.53024,-83.30585,4/16/2016,Decapoda
Frank1,42.53024,-83.30585,4/16/2016,Isopoda
Frank1,42.53024,-83.30585,4/16/2016,Oligochaeta
Frank2,42.529325,-83.325381,4/16/2016,Hydropsychidae
Frank2,42.529325,-83.325381,4/16/2016,Calopterygidae
John3,42.40844,-83.51693,4/3/2004,Coleoptera
John3,42.40844,-83.51693,4/3/2004,Trichoptera
John3,42.40844,-83.51693,4/3/2004,Ephemeroptera
John3,42.40844,-83.51693,4/3/2004,Plecoptera
John3,42.40844,-83.51693,4/3/2004,Simuliidae
John3,42.40844,-83.51693,4/3/2004,Tipulidae
John3,42.40844,-83.51693,4/3/2004,Decapoda
John3,42.40844,-83.51693,4/3/2004,Amphipoda
John3,42.40844,-83.51693,4/3/2004,Chironomidae
John3,42.40844,-83.51693,4/3/2004,Hemiptera
John3,42.40844,-83.51693,4/3/2004,Hydracarina
MR-4,42.36445,-83.40406,10/17/2016,Veliidae
MR-4,42.36445,-83.40406,10/17/2016,Elmidae
MR-4,42.36445,-83.40406,10/17/2016,Hydropsychidae
MR-4,42.36445,-83.40406,10/17/2016,Leptoceridae
MR-4,42.36445,-83.40406,10/17/2016,Macromiidae
MR-4,42.36445,-83.40406,10/17/2016,Calopterygidae
MR-4,42.36445,-83.40406,10/17/2016,Coenagrionidae
MR-4,42.36445,-83.40406,10/17/2016,Chironomidae
MR-4,42.36445,-83.40406,10/17/2016,Ancylidae
MR-4,42.36445,-83.40406,10/17/2016,Decapoda
MR-4,42.36445,-83.40406,10/17/2016,Amphipoda
MR-4,42.36445,-83.40406,10/17/2016,Oligochaeta
MR-27,42.41672,-83.531253,10/31/2016,Heptageniidae
MR-27,42.41672,-83.531253,10/31/2016,Leptophlebiidae
MR-27,42.41672,-83.531253,10/31/2016,Belostomatidae
MR-27,42.41672,-83.531253,10/31/2016,Veliidae
MR-27,42.41672,-83.531253,10/31/2016,Elmidae
MR-27,42.41672,-83.531253,10/31/2016,Hydrophilidae
MR-27,42.41672,-83.531253,10/31/2016,Hydropsychidae
MR-27,42.41672,-83.531253,10/31/2016,Limnephilidae
MR-27,42.41672,-83.531253,10/31/2016,Aeshnidae
MR-27,42.41672,-83.531253,10/31/2016,Calopterygidae
MR-27,42.41672,-83.531253,10/31/2016,Coenagrionidae
MR-27,42.41672,-83.531253,10/31/2016,Chironomidae
MR-27,42.41672,-83.531253,10/31/2016,Simuliidae
MR-27,42.41672,-83.531253,10/31/2016,Tipulidae
MR-27,42.41672,-83.531253,10/31/2016,Ancylidae
MR-27,42.41672,-83.531253,10/31/2016,Planorbidae
MR-27,42.41672,-83.531253,10/31/2016,Sphaeriidae
MR-27,42.41672,-83.531253,10/31/2016,Decapoda
MR-27,42.41672,-83.531253,10/31/2016,Isopoda
MR-27,42.41672,-83.531253,10/31/2016,Amphipoda
MR-1,42.42487,-83.47712,10/14/2016,Elmidae
MR-1,42.42487,-83.47712,10/14/2016,Hydropsychidae
MR-1,42.42487,-83.47712,10/14/2016,Psychomyiidae
MR-1,42.42487,-83.47712,10/14/2016,Aeshnidae
MR-1,42.42487,-83.47712,10/14/2016,Calopterygidae
MR-1,42.42487,-83.47712,10/14/2016,Coenagrionidae
MR-1,42.42487,-83.47712,10/14/2016,Chironomidae
MR-1,42.42487,-83.47712,10/14/2016,Tabanidae
MR-1,42.42487,-83.47712,10/14/2016,Tipulidae
MR-1,42.42487,-83.47712,10/14/2016,Ancylidae
MR-1,42.42487,-83.47712,10/14/2016,Sphaeriidae
MR-1,42.42487,-83.47712,10/14/2016,Decapoda
MR-1,42.42487,-83.47712,10/14/2016,Isopoda
MR-1,42.42487,-83.47712,10/14/2016,Amphipoda
MR-1,42.42487,-83.47712,10/14/2016,Oligochaeta
MR-1,42.42487,-83.47712,10/14/2016,Turbellaria
Ing1,42.46293,-83.44552,10/15/2016,Belostomatidae
Ing1,42.46293,-83.44552,10/15/2016,Calopterygidae
Ing1,42.46293,-83.44552,10/15/2016,Coenagrionidae
Ing1,42.46293,-83.44552,10/15/2016,Chironomidae
Ing1,42.46293,-83.44552,10/15/2016,Tipulidae
Ing1,42.46293,-83.44552,10/15/2016,Physidae
Ing1,42.46293,-83.44552,10/15/2016,Sphaeriidae
Ing1,42.46293,-83.44552,10/15/2016,Decapoda
Ing1,42.46293,-83.44552,10/15/2016,Isopoda
Ing1,42.46293,-83.44552,10/15/2016,Amphipoda
Wall1,42.44957,-83.46525,10/15/2016,Belostomatidae
Wall1,42.44957,-83.46525,10/15/2016,Hydropsychidae
Wall1,42.44957,-83.46525,10/15/2016,Libellulidae
Wall1,42.44957,-83.46525,10/15/2016,Calopterygidae
Wall1,42.44957,-83.46525,10/15/2016,Coenagrionidae
Wall1,42.44957,-83.46525,10/15/2016,Chironomidae
Wall1,42.44957,-83.46525,10/15/2016,Corbicula fluminea
Wall1,42.44957,-83.46525,10/15/2016,Decapoda
MR-8,42.34893,-83.31455,10/15/2016,Gerridae
MR-8,42.34893,-83.31455,10/15/2016,Hydropsychidae
MR-8,42.34893,-83.31455,10/15/2016,Calopterygidae
MR-8,42.34893,-83.31455,10/15/2016,Chironomidae
MR-8,42.34893,-83.31455,10/15/2016,Decapoda
MR-8,42.34893,-83.31455,10/15/2016,Amphipoda
MR-8,42.34893,-83.31455,10/15/2016,Oligochaeta
MR-13,42.34432,-83.26865,10/17/2016,Heptageniidae
MR-13,42.34432,-83.26865,10/17/2016,Belostomatidae
MR-13,42.34432,-83.26865,10/17/2016,Gerridae
MR-13,42.34432,-83.26865,10/17/2016,Elmidae
MR-13,42.34432,-83.26865,10/17/2016,Hydropsychidae
MR-13,42.34432,-83.26865,10/17/2016,Coenagrionidae
MR-13,42.34432,-83.26865,10/17/2016,Tipulidae
MR-13,42.34432,-83.26865,10/17/2016,Ancylidae
MR-13,42.34432,-83.26865,10/17/2016,Sphaeriidae
MR-13,42.34432,-83.26865,10/17/2016,Decapoda
MR-13,42.34432,-83.26865,10/17/2016,Amphipoda
MR-22,42.43033,-83.544423,10/30/2016,Phryganeidae
MR-22,42.43033,-83.544423,10/30/2016,Gerridae
MR-22,42.43033,-83.544423,10/30/2016,Veliidae
MR-22,42.43033,-83.544423,10/30/2016,Elmidae
MR-22,42.43033,-83.544423,10/30/2016,Hydrophilidae
MR-22,42.43033,-83.544423,10/30/2016,Cordulegastridae
MR-22,42.43033,-83.544423,10/30/2016,Corduliidae
MR-22,42.43033,-83.544423,10/30/2016,Chironomidae
MR-22,42.43033,-83.544423,10/30/2016,Tabanidae
MR-22,42.43033,-83.544423,10/30/2016,Tipulidae
MR-22,42.43033,-83.544423,10/30/2016,Ancylidae
MR-22,42.43033,-83.544423,10/30/2016,Prosobranchia
MR-22,42.43033,-83.544423,10/30/2016,Physidae
MR-22,42.43033,-83.544423,10/30/2016,Sphaeriidae
MR-22,42.43033,-83.544423,10/30/2016,Decapoda
MR-22,42.43033,-83.544423,10/30/2016,Oligochaeta
MR-22,42.43033,-83.544423,10/30/2016,Hydropsychidae
MR-26,42.434306,-83.550725,10/30/2016,Baetidae
MR-26,42.434306,-83.550725,10/30/2016,Gerridae
MR-26,42.434306,-83.550725,10/30/2016,Notonectidae
MR-26,42.434306,-83.550725,10/30/2016,Dytiscidae
MR-26,42.434306,-83.550725,10/30/2016,Hydrophilidae
MR-26,42.434306,-83.550725,10/30/2016,Phryganeidae
MR-26,42.434306,-83.550725,10/30/2016,Aeshnidae
MR-26,42.434306,-83.550725,10/30/2016,Coenagrionidae
MR-26,42.434306,-83.550725,10/30/2016,Chironomidae
MR-26,42.434306,-83.550725,10/30/2016,Physidae
MR-26,42.434306,-83.550725,10/30/2016,Planorbidae
MR-26,42.434306,-83.550725,10/30/2016,Sphaeriidae
MR-26,42.434306,-83.550725,10/30/2016,Decapoda
MR-26,42.434306,-83.550725,10/30/2016,Isopoda
MR-26,42.434306,-83.550725,10/30/2016,Amphipoda
MR-26,42.434306,-83.550725,10/30/2016,Oligochaeta
MR-26,42.434306,-83.550725,10/30/2016,Hirudinea
John3,42.40844,-83.51693,10/15/2016,Heptageniidae
John3,42.40844,-83.51693,10/15/2016,Belostomatidae
John3,42.40844,-83.51693,10/15/2016,Corixidae
John3,42.40844,-83.51693,10/15/2016,Gerridae
John3,42.40844,-83.51693,10/15/2016,Veliidae
John3,42.40844,-83.51693,10/15/2016,Elmidae
John3,42.40844,-83.51693,10/15/2016,Hydropsychidae
John3,42.40844,-83.51693,10/15/2016,Calopterygidae
John3,42.40844,-83.51693,10/15/2016,Chironomidae
John3,42.40844,-83.51693,10/15/2016,Simuliidae
John3,42.40844,-83.51693,10/15/2016,Tabanidae
John3,42.40844,-83.51693,10/15/2016,Tipulidae
John3,42.40844,-83.51693,10/15/2016,Sphaeriidae
John3,42.40844,-83.51693,10/15/2016,Decapoda
John3,42.40844,-83.51693,10/15/2016,Oligochaeta
John6,42.42546,-83.48138,10/15/2016,Heptageniidae
John6,42.42546,-83.48138,10/15/2016,Belostomatidae
John6,42.42546,-83.48138,10/15/2016,Dytiscidae
John6,42.42546,-83.48138,10/15/2016,Elmidae
John6,42.42546,-83.48138,10/15/2016,Hydropsychidae
John6,42.42546,-83.48138,10/15/2016,Leptoceridae
John6,42.42546,-83.48138,10/15/2016,Calopterygidae
John6,42.42546,-83.48138,10/15/2016,Chironomidae
John6,42.42546,-83.48138,10/15/2016,Simuliidae
John6,42.42546,-83.48138,10/15/2016,Tipulidae
John6,42.42546,-83.48138,10/15/2016,Decapoda
John6,42.42546,-83.48138,10/15/2016,Amphipoda
John6,42.42546,-83.48138,10/15/2016,Turbellaria
John6,42.42546,-83.48138,10/15/2016,Oligochaeta
John6,42.42546,-83.48138,10/15/2016,Hirudinea
Ton1/2,42.3642907,-83.489154,10/15/2016,Heptageniidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Elmidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Hydropsychidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Philopotamidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Aeshnidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Calopterygidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Chironomidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Tipulidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Physidae
Ton1/2,42.3642907,-83.489154,10/15/2016,Decapoda
Ton2,42.35809,-83.46507,10/15/2016,Baetidae
Ton2,42.35809,-83.46507,10/15/2016,Nepidae
Ton2,42.35809,-83.46507,10/15/2016,Elmidae
Ton2,42.35809,-83.46507,10/15/2016,Calopterygidae
Ton2,42.35809,-83.46507,10/15/2016,Chironomidae
Ton2,42.35809,-83.46507,10/15/2016,Decapoda
Ton2,42.35809,-83.46507,10/15/2016,Amphipoda
Ton2,42.35809,-83.46507,10/15/2016,Oligochaeta
Frank2,42.529325,-83.325381,4/16/2016,Chironomidae
Frank2,42.529325,-83.325381,4/16/2016,Simuliidae
Frank2,42.529325,-83.325381,4/16/2016,Tabanidae
Frank2,42.529325,-83.325381,4/16/2016,Tipulidae
John3,42.40844,-83.51693,4/16/2016,Heptageniidae
John3,42.40844,-83.51693,4/16/2016,Leptophlebiidae
John3,42.40844,-83.51693,4/16/2016,Corixidae
John3,42.40844,-83.51693,4/16/2016,Dytiscidae
John3,42.40844,-83.51693,4/16/2016,Elmidae
John3,42.40844,-83.51693,4/16/2016,Hydropsychidae
John3,42.40844,-83.51693,4/16/2016,Chironomidae
John3,42.40844,-83.51693,4/16/2016,Tipulidae
John3,42.40844,-83.51693,4/16/2016,Decapoda
John3,42.40844,-83.51693,4/16/2016,Amphipoda
John3,42.40844,-83.51693,4/16/2016,Oligochaeta
Bish2,42.47131,-83.45151,4/16/2016,Belostomatidae
Bish2,42.47131,-83.45151,4/16/2016,Gerridae
Bish2,42.47131,-83.45151,4/16/2016,Dytiscidae
Bish2,42.47131,-83.45151,4/16/2016,Hydropsychidae
Bish2,42.47131,-83.45151,4/16/2016,Aeshnidae
Bish2,42.47131,-83.45151,4/16/2016,Calopterygidae
Bish2,42.47131,-83.45151,4/16/2016,Chironomidae
Bish2,42.47131,-83.45151,4/16/2016,Simuliidae
Bish2,42.47131,-83.45151,4/16/2016,Tipulidae
Bish2,42.47131,-83.45151,4/16/2016,Physidae
Bish2,42.47131,-83.45151,4/16/2016,Sphaeriidae
Bish2,42.47131,-83.45151,4/16/2016,Decapoda
Bish2,42.47131,-83.45151,4/16/2016,Amphipoda
Bish2,42.47131,-83.45151,4/16/2016,Hirudinea
Ing1,42.46293,-83.44552,4/16/2016,Belostomatidae
Ing1,42.46293,-83.44552,4/16/2016,Veliidae
Ing1,42.46293,-83.44552,4/16/2016,Hydropsychidae
Ing1,42.46293,-83.44552,4/16/2016,Aeshnidae
Ing1,42.46293,-83.44552,4/16/2016,Calopterygidae
Ing1,42.46293,-83.44552,4/16/2016,Chironomidae
Ing1,42.46293,-83.44552,4/16/2016,Simuliidae
Ing1,42.46293,-83.44552,4/16/2016,Physidae
Ing1,42.46293,-83.44552,4/16/2016,Sphaeriidae
Ing1,42.46293,-83.44552,4/16/2016,Decapoda
Ing1,42.46293,-83.44552,4/16/2016,Isopoda
Ing1,42.46293,-83.44552,4/16/2016,Amphipoda
Ing1,42.46293,-83.44552,4/16/2016,Oligochaeta
Ing1,42.46293,-83.44552,4/16/2016,Hirudinea
Nton,42.37312,-83.47572,4/16/2016,Corixidae
Nton,42.37312,-83.47572,4/16/2016,Gerridae
Nton,42.37312,-83.47572,4/16/2016,Hydropsychidae
Nton,42.37312,-83.47572,4/16/2016,Calopterygidae
Nton,42.37312,-83.47572,4/16/2016,Chironomidae
Nton,42.37312,-83.47572,4/16/2016,Tipulidae
Nton,42.37312,-83.47572,4/16/2016,Sphaeriidae
Nton,42.37312,-83.47572,4/16/2016,Decapoda
Nton,42.37312,-83.47572,4/16/2016,Oligochaeta
Min1,42.51274,-83.38905,4/16/2016,Gerridae
Min1,42.51274,-83.38905,4/16/2016,Veliidae
Min1,42.51274,-83.38905,4/16/2016,Elmidae
Min1,42.51274,-83.38905,4/16/2016,Hydropsychidae
Min1,42.51274,-83.38905,4/16/2016,Aeshnidae
Min1,42.51274,-83.38905,4/16/2016,Calopterygidae
Min1,42.51274,-83.38905,4/16/2016,Chironomidae
Min1,42.51274,-83.38905,4/16/2016,Prosobranchia
Min1,42.51274,-83.38905,4/16/2016,Sphaeriidae
Min1,42.51274,-83.38905,4/16/2016,Decapoda
Min3,42.500565,-83.37127,4/16/2016,Elmidae
Min3,42.500565,-83.37127,4/16/2016,Hydropsychidae
Min3,42.500565,-83.37127,4/16/2016,Calopterygidae
Min3,42.500565,-83.37127,4/16/2016,Chironomidae
Min3,42.500565,-83.37127,4/16/2016,Physidae
Min3,42.500565,-83.37127,4/16/2016,Sphaeriidae
Min3,42.500565,-83.37127,4/16/2016,Decapoda
Min3,42.500565,-83.37127,4/16/2016,Amphipoda
Min3,42.500565,-83.37127,4/16/2016,Turbellaria
Min3,42.500565,-83.37127,4/16/2016,Hirudinea
Bell1,42.42924,-83.39666,4/16/2016,Nepidae
Bell1,42.42924,-83.39666,4/16/2016,Calopterygidae
Bell1,42.42924,-83.39666,4/16/2016,Chironomidae
Bell1,42.42924,-83.39666,4/16/2016,Amphipoda
Bell1,42.42924,-83.39666,4/16/2016,Oligochaeta
Bell3,42.41015,-83.39285,4/16/2016,Hydropsychidae
Bell3,42.41015,-83.39285,4/16/2016,Aeshnidae
Bell3,42.41015,-83.39285,4/16/2016,Calopterygidae
Bell3,42.41015,-83.39285,4/16/2016,Chironomidae
Bell3,42.41015,-83.39285,4/16/2016,Tabanidae
Bell3,42.41015,-83.39285,4/16/2016,Tipulidae
Bell3,42.41015,-83.39285,4/16/2016,Hirudinea
See2,42.48927,-83.40099,4/16/2016,Hydropsychidae
See2,42.48927,-83.40099,4/16/2016,Philopotamidae
See2,42.48927,-83.40099,4/16/2016,Chironomidae
See2,42.48927,-83.40099,4/16/2016,Simuliidae
See2,42.48927,-83.40099,4/16/2016,Tipulidae
See2,42.48927,-83.40099,4/16/2016,Decapoda
See2,42.48927,-83.40099,4/16/2016,Isopoda
See3,42.51073,-83.4304,4/16/2016,Gerridae
See3,42.51073,-83.4304,4/16/2016,Dytiscidae
See3,42.51073,-83.4304,4/16/2016,Elmidae
See3,42.51073,-83.4304,4/16/2016,Hydropsychidae
See3,42.51073,-83.4304,4/16/2016,Philopotamidae
See3,42.51073,-83.4304,4/16/2016,Aeshnidae
See3,42.51073,-83.4304,4/16/2016,Calopterygidae
See3,42.51073,-83.4304,4/16/2016,Chironomidae
See3,42.51073,-83.4304,4/16/2016,Simuliidae
See3,42.51073,-83.4304,4/16/2016,Tipulidae
Tar2,42.441084,-83.38423,4/16/2016,Heptageniidae
Tar2,42.441084,-83.38423,4/16/2016,Corixidae
Tar2,42.441084,-83.38423,4/16/2016,Chironomidae
Tar2,42.441084,-83.38423,4/16/2016,Decapoda
Tar2,42.441084,-83.38423,4/16/2016,Isopoda
Up2,42.4632161,-83.3682334,4/16/2016,Heptageniidae
Up2,42.4632161,-83.3682334,4/16/2016,Calopterygidae
Up2,42.4632161,-83.3682334,4/16/2016,Chironomidae
Up2,42.4632161,-83.3682334,4/16/2016,Decapoda
Up2,42.4632161,-83.3682334,4/16/2016,Isopoda
LR-8,42.295976,-83.541846,4/16/2016,Hydropsychidae
LR-8,42.295976,-83.541846,4/16/2016,Rhyacophilidae
LR-8,42.295976,-83.541846,4/16/2016,Aeshnidae
LR-8,42.295976,-83.541846,4/16/2016,Calopterygidae
LR-8,42.295976,-83.541846,4/16/2016,Chironomidae
LR-8,42.295976,-83.541846,4/16/2016,Simuliidae
LR-8,42.295976,-83.541846,4/16/2016,Tipulidae
LR-8,42.295976,-83.541846,4/16/2016,Physidae
LR-8,42.295976,-83.541846,4/16/2016,Amphipoda
LR-8,42.295976,-83.541846,4/16/2016,Hirudinea
Low3,42.3227,-83.565967,4/16/2016,Elmidae
Low3,42.3227,-83.565967,4/16/2016,Hydropsychidae
Low3,42.3227,-83.565967,4/16/2016,Uenoidae
Low3,42.3227,-83.565967,4/16/2016,Calopterygidae
Low3,42.3227,-83.565967,4/16/2016,Chironomidae
Low3,42.3227,-83.565967,4/16/2016,Simuliidae
Low3,42.3227,-83.565967,4/16/2016,Tabanidae
Low3,42.3227,-83.565967,4/16/2016,Tipulidae
Low3,42.3227,-83.565967,4/16/2016,Prosobranchia
Low3,42.3227,-83.565967,4/16/2016,Physidae
Low3,42.3227,-83.565967,4/16/2016,Sphaeriidae
Low3,42.3227,-83.565967,4/16/2016,Isopoda
Low3,42.3227,-83.565967,4/16/2016,Amphipoda
Low3,42.3227,-83.565967,4/16/2016,Heptageniidae
Fel2,42.31932,-83.5246,4/16/2016,Baetidae
Fel2,42.31932,-83.5246,4/16/2016,Sialidae
