FIELDID,Latitude,Longitude,Season,SQI,Year,SQI_Rating
Sprag,42.6159714,-83.1920726,Fall,49,2009,Excellent
Sprag,42.6159714,-83.1920726,Spring,54,2009,Excellent
Sprag,42.6159714,-83.1920726,Fall,33,2008,Fair
Sprag,42.6159714,-83.1920726,Spring,32,2008,Fair
Sprag,42.6159714,-83.1920726,Fall,46,2007,Good
Sprag,42.6159714,-83.1920726,Fall,34,2006,Good
Sprag,42.6159714,-83.1920726,Spring,28,2005,Fair
Tar1,42.447798,-83.386233,Spring,30,2006,Fair
Tar1,42.447798,-83.386233,Spring,22,2005,Fair
Tar1,42.447798,-83.386233,Fall,23,2004,Fair
Tar1,42.447798,-83.386233,Spring,30,2004,Fair
Tar1,42.447798,-83.386233,Fall,33,2003,Fair
Tar1,42.447798,-83.386233,Spring,29,2003,Fair
Tar1,42.447798,-83.386233,Fall,30,2002,Fair
Tar2,42.441084,-83.38423,Fall,21,2018,Fair
Tar2,42.441084,-83.38423,Fall,28,2017,Fair
Tar2,42.441084,-83.38423,Spring,28,2017,Fair
Tar2,42.441084,-83.38423,Spring,14,2016,Poor
Tar2,42.441084,-83.38423,Fall,27,2015,Fair
Tar2,42.441084,-83.38423,Spring,14,2015,Poor
Tar2,42.441084,-83.38423,Fall,22,2014,Fair
Tar2,42.441084,-83.38423,Spring,31,2013,Fair
Tar2,42.441084,-83.38423,Spring,24,2011,Fair
Tar2,42.441084,-83.38423,Fall,27,2009,Fair
Tar2,42.441084,-83.38423,Fall,39,2007,Good
Tar2,42.441084,-83.38423,Spring,26,2007,Fair
Tar2,42.441084,-83.38423,Fall,23,2006,Fair
Tar2,42.441084,-83.38423,Spring,29,2006,Fair
Tar2,42.441084,-83.38423,Fall,34,2005,Good
Tar2,42.441084,-83.38423,Fall,39,2004,Good
Tar2,42.441084,-83.38423,Spring,30,2004,Fair
Tar2,42.441084,-83.38423,Fall,29,2003,Fair
Tar2,42.441084,-83.38423,Fall,21,2002,Fair
Tar2,42.441084,-83.38423,Spring,16,2002,Poor
Ton1,42.36701,-83.49895,Fall,32,2022,Fair
Ton1,42.36701,-83.49895,Spring,40,2022,Good
Ton1,42.36701,-83.49895,Fall,42,2021,Good
Ton1,42.36701,-83.49895,Spring,44,2021,Good
Ton1,42.36701,-83.49895,Fall,41,2020,Good
Ton1,42.36701,-83.49895,Fall,36,2019,Good
Ton1,42.36701,-83.49895,Spring,35,2019,Good
Ton1,42.36701,-83.49895,Fall,36,2018,Good
Ton1,42.36701,-83.49895,Spring,34,2018,Good
Ton1,42.36701,-83.49895,Fall,43,2017,Good
Ton1,42.36701,-83.49895,Spring,47,2017,Good
Ton1,42.36701,-83.49895,Spring,38,2016,Good
Ton1,42.36701,-83.49895,Fall,51,2015,Excellent
Ton1,42.36701,-83.49895,Spring,44,2015,Good
Ton1,42.36701,-83.49895,Fall,51,2014,Excellent
Ton1,42.36701,-83.49895,Spring,40,2014,Good
Ton1,42.36701,-83.49895,Fall,46,2013,Good
Ton1,42.36701,-83.49895,Spring,48,2013,Good
Ton1,42.36701,-83.49895,Fall,44,2012,Good
Ton1,42.36701,-83.49895,Spring,57,2012,Excellent
Ton1,42.36701,-83.49895,Fall,55,2011,Excellent
Ton1,42.36701,-83.49895,Spring,59,2011,Excellent
Ton1,42.36701,-83.49895,Fall,45,2010,Good
Ton1,42.36701,-83.49895,Fall,39,2008,Good
Ton1,42.36701,-83.49895,Spring,46,2008,Good
Ton1,42.36701,-83.49895,Spring,51,2007,Excellent
Ton1,42.36701,-83.49895,Fall,37,2006,Good
Ton1,42.36701,-83.49895,Spring,25,2006,Fair
Ton1,42.36701,-83.49895,Fall,33,2005,Fair
Ton1,42.36701,-83.49895,Spring,28,2005,Fair
Ton1,42.36701,-83.49895,Fall,31,2004,Fair
Ton1,42.36701,-83.49895,Spring,33,2004,Fair
Ton1,42.36701,-83.49895,Fall,49,2003,Excellent
Ton1/2,42.3642907,-83.489154,Spring,33,2021,Fair
Ton1/2,42.3642907,-83.489154,Spring,35,2018,Good
Ton1/2,42.3642907,-83.489154,Fall,33,2016,Fair
Ton1/2,42.3642907,-83.489154,Fall,33,2015,Fair
Ton1/2,42.3642907,-83.489154,Spring,26,2015,Fair
Ton1/2,42.3642907,-83.489154,Fall,36,2012,Good
Ton1/2,42.3642907,-83.489154,Spring,44,2012,Good
Ton1/2,42.3642907,-83.489154,Fall,35,2010,Good
Ton1/2,42.3642907,-83.489154,Spring,27,2010,Fair
Ton1/2,42.3642907,-83.489154,Fall,36,2008,Good
Ton1/2,42.3642907,-83.489154,Spring,30,2008,Fair
Ton1/2,42.3642907,-83.489154,Fall,26,2006,Fair
Ton1/2,42.3642907,-83.489154,Spring,39,2006,Good
Ton1/2,42.3642907,-83.489154,Fall,31,2005,Fair
Ton2,42.35809,-83.46507,Fall,15,2022,Poor
Ton2,42.35809,-83.46507,Spring,17,2022,Poor
Ton2,42.35809,-83.46507,Fall,35,2021,Good
Ton2,42.35809,-83.46507,Spring,20,2021,Fair
Ton2,42.35809,-83.46507,Spring,9,2018,Poor
Ton2,42.35809,-83.46507,Fall,20,2016,Fair
Ton2,42.35809,-83.46507,Spring,25,2016,Fair
Ton2,42.35809,-83.46507,Spring,19,2014,Fair
Ton2,42.35809,-83.46507,Fall,25,2013,Fair
Ton2,42.35809,-83.46507,Spring,30,2012,Fair
Ton2,42.35809,-83.46507,Fall,18,2011,Poor
Ton2,42.35809,-83.46507,Spring,22,2010,Fair
Ton2,42.35809,-83.46507,Fall,26,2009,Fair
Ton2,42.35809,-83.46507,Fall,27,2007,Fair
Ton2,42.35809,-83.46507,Spring,22,2007,Fair
Ton2,42.35809,-83.46507,Spring,23,2006,Fair
Ton2,42.35809,-83.46507,Spring,10,2005,Poor
Ton2,42.35809,-83.46507,Fall,17,2003,Poor
Ton2,42.35809,-83.46507,Fall,16,2002,Poor
Ton2,42.35809,-83.46507,Spring,8,2002,Poor
Ton2,42.35809,-83.46507,Fall,16,2001,Poor
Ton2,42.35809,-83.46507,Spring,13,2001,Poor
Up1,42.47526,-83.3854501,Fall,32,2022,Fair
Up1,42.47526,-83.3854501,Spring,20,2021,Fair
Up1,42.47526,-83.3854501,Spring,25,2018,Fair
Up1,42.47526,-83.3854501,Fall,21,2016,Fair
Up1,42.47526,-83.3854501,Spring,30,2015,Fair
Up1,42.47526,-83.3854501,Spring,22,2014,Fair
Up1,42.47526,-83.3854501,Fall,26,2013,Fair
Up1,42.47526,-83.3854501,Fall,19,2012,Fair
Up1,42.47526,-83.3854501,Spring,28,2012,Fair
Up1,42.47526,-83.3854501,Fall,33,2010,Fair
Up1,42.47526,-83.3854501,Fall,24,2008,Fair
Up1,42.47526,-83.3854501,Spring,17,2008,Poor
Up1,42.47526,-83.3854501,Spring,23,2007,Fair
Up1,42.47526,-83.3854501,Fall,30,2006,Fair
Up1,42.47526,-83.3854501,Spring,20,2006,Fair
Up1,42.47526,-83.3854501,Fall,24,2005,Fair
Up2,42.4632161,-83.3682334,Fall,41,2022,Good
Up2,42.4632161,-83.3682334,Spring,33,2022,Fair
Up2,42.4632161,-83.3682334,Fall,22,2021,Fair
Up2,42.4632161,-83.3682334,Spring,21,2021,Fair
Up2,42.4632161,-83.3682334,Fall,32,2020,Fair
Up2,42.4632161,-83.3682334,Spring,17,2019,Poor
Up2,42.4632161,-83.3682334,Spring,13,2018,Poor
Up2,42.4632161,-83.3682334,Fall,29,2017,Fair
Up2,42.4632161,-83.3682334,Fall,26,2016,Fair
Up2,42.4632161,-83.3682334,Spring,15,2016,Poor
Up2,42.4632161,-83.3682334,Fall,25,2015,Fair
Up2,42.4632161,-83.3682334,Fall,16,2014,Poor
Up2,42.4632161,-83.3682334,Spring,22,2014,Fair
Up2,42.4632161,-83.3682334,Fall,28,2012,Fair
Up2,42.4632161,-83.3682334,Spring,26,2012,Fair
Up2,42.4632161,-83.3682334,Fall,20,2010,Fair
Up2,42.4632161,-83.3682334,Spring,20,2009,Fair
Up2,42.4632161,-83.3682334,Fall,20,2008,Fair
Up2,42.4632161,-83.3682334,Spring,18,2008,Poor
Up2,42.4632161,-83.3682334,Spring,29,2007,Fair
Up2,42.4632161,-83.3682334,Fall,35,2006,Good
Up2,42.4632161,-83.3682334,Spring,17,2006,Poor
Up2,42.4632161,-83.3682334,Fall,21,2005,Fair
Up2,42.4632161,-83.3682334,Spring,26,2005,Fair
Up2,42.4632161,-83.3682334,Fall,30,2004,Fair
Up2,42.4632161,-83.3682334,Spring,14,2004,Poor
Up2,42.4632161,-83.3682334,Fall,36,2003,Good
Up2,42.4632161,-83.3682334,Spring,19,2003,Fair
Up2,42.4632161,-83.3682334,Fall,39,2002,Good
Up2,42.4632161,-83.3682334,Spring,22,2002,Fair
UR-1,42.4111,-83.3029,Fall,27,2018,Fair
UR-1,42.4111,-83.3029,Fall,26,2016,Fair
UR-1,42.4111,-83.3029,Spring,26,2015,Fair
UR-1,42.4111,-83.3029,Fall,34,2014,Good
UR-1,42.4111,-83.3029,Spring,14,2014,Poor
UR-1,42.4111,-83.3029,Fall,29,2013,Fair
UR-1,42.4111,-83.3029,Spring,16,2013,Poor
UR-1,42.4111,-83.3029,Fall,24,2012,Fair
UR-1,42.4111,-83.3029,Spring,21,2010,Fair
UR-1,42.4111,-83.3029,Fall,21,2009,Fair
UR-1,42.4111,-83.3029,Spring,26,2009,Fair
UR-1,42.4111,-83.3029,Fall,26,2008,Fair
UR-1,42.4111,-83.3029,Spring,17,2008,Poor
UR-1,42.4111,-83.3029,Fall,35,2007,Good
UR-2,42.401803,-83.310759,Fall,31,2018,Fair
UR-2,42.401803,-83.310759,Fall,19,2017,Fair
UR-2,42.401803,-83.310759,Spring,21,2017,Fair
UR-2,42.401803,-83.310759,Fall,22,2016,Fair
UR-2,42.401803,-83.310759,Fall,30,2014,Fair
UR-2,42.401803,-83.310759,Spring,19,2014,Fair
UR-2,42.401803,-83.310759,Fall,25,2012,Fair
UR-2,42.401803,-83.310759,Spring,22,2012,Fair
UR-2,42.401803,-83.310759,Fall,26,2011,Fair
UR-2,42.401803,-83.310759,Spring,19,2011,Fair
UR-2,42.401803,-83.310759,Fall,9,2010,Poor
UR-2,42.401803,-83.310759,Spring,18,2010,Poor
UR-2,42.401803,-83.310759,Fall,28,2009,Fair
UR-2,42.401803,-83.310759,Spring,23,2009,Fair
UR-2,42.401803,-83.310759,Fall,23,2008,Fair
UR-3,42.426303,-83.362972,Fall,23,2019,Fair
UR-3,42.426303,-83.362972,Fall,30,2018,Fair
UR-3,42.426303,-83.362972,Spring,22,2018,Fair
UR-3,42.426303,-83.362972,Fall,22,2017,Fair
UR-3,42.426303,-83.362972,Spring,18,2012,Poor
UR-3,42.426303,-83.362972,Fall,24,2011,Fair
UR-3,42.426303,-83.362972,Spring,25,2011,Fair
UR-3,42.426303,-83.362972,Fall,24,2010,Fair
UR-3,42.426303,-83.362972,Spring,17,2010,Poor
UR-3,42.426303,-83.362972,Fall,24,2009,Fair
UR-3,42.426303,-83.362972,Spring,21,2009,Fair
UR-3,42.426303,-83.362972,Fall,22,2008,Fair
UR-4,42.400014,-83.286158,Fall,24,2019,Fair
UR-4,42.400014,-83.286158,Spring,24,2019,Fair
UR-4,42.400014,-83.286158,Fall,22,2018,Fair
UR-4,42.400014,-83.286158,Spring,25,2018,Fair
UR-4,42.400014,-83.286158,Spring,18,2015,Poor
UR-4,42.400014,-83.286158,Fall,28,2014,Fair
UR-4,42.400014,-83.286158,Spring,17,2014,Poor
UR-4,42.400014,-83.286158,Fall,27,2013,Fair
UR-4,42.400014,-83.286158,Spring,21,2013,Fair
UR-4,42.400014,-83.286158,Fall,22,2012,Fair
UR-4,42.400014,-83.286158,Spring,21,2012,Fair
UR-4,42.400014,-83.286158,Fall,28,2011,Fair
UR-4,42.400014,-83.286158,Spring,35,2011,Good
UR-4,42.400014,-83.286158,Fall,31,2010,Fair
UR-5,42.411266,-83.379288,Fall,27,2017,Fair
UR-5,42.411266,-83.379288,Spring,27,2017,Fair
UR-5,42.411266,-83.379288,Fall,32,2016,Fair
UR-5,42.411266,-83.379288,Spring,23,2016,Fair
UR-5,42.411266,-83.379288,Fall,24,2015,Fair
UR-5,42.411266,-83.379288,Spring,20,2015,Fair
Wall0,42.43673,-83.47369,Spring,21,2015,Fair
Wall0,42.43673,-83.47369,Fall,23,2014,Fair
Wall0,42.43673,-83.47369,Fall,22,2012,Fair
Wall0,42.43673,-83.47369,Spring,18,2012,Poor
Wall0,42.43673,-83.47369,Fall,26,2011,Fair
Wall0,42.43673,-83.47369,Fall,29,2009,Fair
Wall0,42.43673,-83.47369,Spring,29,2009,Fair
Wall0,42.43673,-83.47369,Spring,36,2008,Good
Wall0,42.43673,-83.47369,Spring,22,2006,Fair
Wall0,42.43673,-83.47369,Spring,26,2005,Fair
Wall1,42.44957,-83.46525,Fall,30,2022,Fair
Wall1,42.44957,-83.46525,Spring,8,2021,Poor
Wall1,42.44957,-83.46525,Fall,22,2020,Fair
Wall1,42.44957,-83.46525,Fall,25,2019,Fair
Wall1,42.44957,-83.46525,Fall,14,2017,Poor
Wall1,42.44957,-83.46525,Fall,14,2016,Poor
Wall1,42.44957,-83.46525,Fall,26,2015,Fair
Wall1,42.44957,-83.46525,Spring,26,2015,Fair
Wall1,42.44957,-83.46525,Fall,15,2014,Poor
Wall1,42.44957,-83.46525,Fall,30,2012,Fair
Wall1,42.44957,-83.46525,Spring,30,2012,Fair
Wall1,42.44957,-83.46525,Fall,24,2010,Fair
Wall1,42.44957,-83.46525,Fall,19,2008,Fair
Wall1,42.44957,-83.46525,Spring,31,2008,Fair
Wall1,42.44957,-83.46525,Spring,24,2007,Fair
Wall1,42.44957,-83.46525,Spring,31,2006,Fair
Wall1,42.44957,-83.46525,Fall,33,2005,Fair
Wall1,42.44957,-83.46525,Spring,12,2005,Poor
Wall1,42.44957,-83.46525,Spring,30,2004,Fair
Wall1,42.44957,-83.46525,Spring,20,2003,Fair
Wall1,42.44957,-83.46525,Spring,17,2002,Poor
Wall2,42.46732,-83.46623,Fall,32,2022,Fair
Wall2,42.46732,-83.46623,Spring,30,2022,Fair
Wall2,42.46732,-83.46623,Fall,28,2021,Fair
Wall2,42.46732,-83.46623,Spring,22,2021,Fair
Wall2,42.46732,-83.46623,Fall,33,2020,Fair
Wall2,42.46732,-83.46623,Fall,22,2019,Fair
Wall2,42.46732,-83.46623,Fall,10,2018,Poor
Wall2,42.46732,-83.46623,Spring,10,2017,Poor
Wall2,42.46732,-83.46623,Fall,44,2015,Good
Wall2,42.46732,-83.46623,Spring,22,2015,Fair
Wall2,42.46732,-83.46623,Spring,20,2013,Fair
Wall2,42.46732,-83.46623,Fall,34,2012,Good
Wall2,42.46732,-83.46623,Fall,40,2011,Good
Wall2,42.46732,-83.46623,Spring,24,2011,Fair
Wall2,42.46732,-83.46623,Spring,30,2010,Fair
Wall2,42.46732,-83.46623,Fall,31,2009,Fair
Wall2,42.46732,-83.46623,Spring,18,2008,Poor
Wall2,42.46732,-83.46623,Fall,39,2007,Good
Wall2,42.46732,-83.46623,Fall,20,2005,Fair
Wall2,42.46732,-83.46623,Spring,18,2004,Poor
Wall2,42.46732,-83.46623,Fall,27,2003,Fair
Wall2,42.46732,-83.46623,Spring,20,2003,Fair
Wall2,42.46732,-83.46623,Fall,18,2002,Poor
Wall2,42.46732,-83.46623,Spring,17,2002,Poor
Wall2,42.46732,-83.46623,Fall,25,2001,Fair
Wall2,42.46732,-83.46623,Spring,15,2001,Poor
Wall3,42.49486,-83.49575,Fall,27,2021,Fair
Wall3,42.49486,-83.49575,Spring,17,2021,Poor
Wall3,42.49486,-83.49575,Fall,34,2020,Good
Wall3,42.49486,-83.49575,Fall,28,2018,Fair
Wall3,42.49486,-83.49575,Spring,15,2017,Poor
Wall3,42.49486,-83.49575,Spring,31,2015,Fair
Wall3,42.49486,-83.49575,Fall,28,2014,Fair
Wall3,42.49486,-83.49575,Spring,28,2013,Fair
Wall3,42.49486,-83.49575,Fall,30,2012,Fair
Wall3,42.49486,-83.49575,Fall,50,2011,Excellent
Wall3,42.49486,-83.49575,Spring,28,2011,Fair
Wall3,42.49486,-83.49575,Spring,24,2010,Fair
Wall3,42.49486,-83.49575,Fall,30,2009,Fair
Wall3,42.49486,-83.49575,Spring,28,2009,Fair
Wall3,42.49486,-83.49575,Fall,27,2007,Fair
Wall3,42.49486,-83.49575,Fall,33,2005,Fair
Wall3,42.49486,-83.49575,Fall,26,2004,Fair
Wall4,42.43354,-83.48056,Fall,12,2017,Poor
Wall4,42.43354,-83.48056,Fall,32,2014,Fair
Wall4,42.43354,-83.48056,Fall,31,2012,Fair
Wall4,42.43354,-83.48056,Spring,13,2012,Poor
Wall4,42.43354,-83.48056,Spring,19,2010,Fair
Wall4,42.43354,-83.48056,Fall,41,2009,Good
Wall4,42.43354,-83.48056,Spring,23,2009,Fair
Wall4,42.43354,-83.48056,Fall,28,2008,Fair
Wall4,42.43354,-83.48056,Spring,30,2008,Fair
Wall4,42.43354,-83.48056,Fall,38,2007,Good
Will1,42.33002,-83.46422,Fall,22,2022,Fair
Will1,42.33002,-83.46422,Fall,31,2015,Fair
Will1,42.33002,-83.46422,Spring,34,2015,Good
Will1,42.33002,-83.46422,Spring,20,2013,Fair
Will1,42.33002,-83.46422,Fall,28,2012,Fair
Will1,42.33002,-83.46422,Spring,16,2011,Poor
Will1,42.33002,-83.46422,Spring,35,2009,Good
Will1,42.33002,-83.46422,Fall,35,2008,Good
Will1,42.33002,-83.46422,Fall,28,2006,Fair
Will1,42.33002,-83.46422,Spring,11,2006,Poor
Will1,42.33002,-83.46422,Fall,30,2005,Fair
Will1,42.33002,-83.46422,Fall,25,2004,Fair
Will1,42.33002,-83.46422,Spring,17,2004,Poor
Will1,42.33002,-83.46422,Fall,27,2003,Fair
Will1,42.33002,-83.46422,Spring,25,2003,Fair
Will2,42.348115,-83.490179,Fall,25,2015,Fair
Will3,42.32647,-83.453283,Fall,22,2015,Fair
