"SampID","Taxon","AbundanceCat","AbundanceCount"
"1590","Decapoda","rare","3"
"1590","Isopoda","rare","2"
"1590","Oligochaeta","rare","2"
"1591","Baetidae","common","13"
"1591","Gerridae","rare",""
"1591","Veliidae","rare",""
"1591","Hydropsychidae","common","18"
"1596","Chironomidae","common","26"
"1596","Prosobranchia","rare","2"
"1596","Isopoda","rare","7"
"1596","Amphipoda","common","22"
"1597","Caenidae","rare","5"
"1597","Corixidae","rare",""
"1597","Veliidae","rare",""
"1597","Dytiscidae","rare","1"
"1597","Aeshnidae","rare","1"
"1597","Corduliidae","rare","1"
"1597","Coenagrionidae","rare","2"
"1597","Chironomidae","common","30"
"1597","Ancylidae","common","30"
"1597","Sphaeriidae","common","50"
"1597","Dreissenidae","present",""
"1597","Decapoda","rare","6"
"1597","Isopoda","common","100"
"1597","Amphipoda","rare","3"
"1597","Oligochaeta","rare","3"
"1598","Baetidae","common",""
"1598","Heptageniidae","common",""
"1598","Corixidae","rare","3"
"1598","Corydalidae","rare","1"
"1598","Hydropsychidae","common","25"
"1598","Aeshnidae","rare","3"
"1598","Calopterygidae","rare",""
"1598","Coenagrionidae","rare",""
"1598","Chironomidae","rare","8"
"1598","Simuliidae","rare","1"
"1598","Ancylidae","rare","8"
"1598","Sphaeriidae","common","16"
"1598","Decapoda","common","20"
"1598","Isopoda","common","13"
"1598","Amphipoda","common","25"
"1598","Oligochaeta","rare","1"
"1598","Hirudinea","rare","2"
"1599","Heptageniidae","rare",""
"1599","Gerridae","common",""
"1599","Corydalidae","rare",""
"1599","Sialidae","rare",""
"1599","Elmidae","rare",""
"1599","Hydropsychidae","common",""
"1599","Philopotamidae","rare",""
"1599","Aeshnidae","rare",""
"1599","Calopterygidae","rare",""
"1599","Coenagrionidae","rare",""
"1599","Chironomidae","rare",""
"1599","Simuliidae","rare",""
"1599","Tabanidae","rare",""
"1599","Tipulidae","rare",""
"1599","Planorbidae","rare",""
"1599","Sphaeriidae","rare",""
"1599","Decapoda","rare",""
"1599","Isopoda","rare",""
"1599","Hydracarina","rare",""
"1600","Baetidae","rare",""
"1600","Heptageniidae","rare",""
"1600","Belostomatidae","rare",""
"1600","Corixidae","rare",""
"1600","Elmidae","rare","1"
"1600","Hydropsychidae","rare","10"
"1600","Coenagrionidae","common","11"
"1600","Chironomidae","rare","6"
"1600","Tipulidae","rare","1"
"1600","Ancylidae","rare","4"
"1600","Sphaeriidae","rare","2"
"1600","Decapoda","rare","4"
"1600","Isopoda","common","16"
"1600","Amphipoda","common","27"
"1600","Oligochaeta","rare","1"
"1600","Hirudinea","rare","3"
"1601","Baetidae","rare",""
"1601","Heptageniidae","rare",""
"1601","Corixidae","rare",""
"1601","Veliidae","rare",""
"1601","Elmidae","rare",""
"1601","Hydropsychidae","rare",""
"1601","Calopterygidae","rare",""
"1601","Coenagrionidae","rare",""
"1601","Chironomidae","common",""
"1601","Sphaeriidae","common",""
"1601","Decapoda","rare",""
"1601","Isopoda","rare",""
"1601","Amphipoda","common",""
"1601","Oligochaeta","rare",""
"1601","Hirudinea","rare",""
"1602","Corixidae","rare",""
"1602","Hydropsychidae","rare",""
"1602","Calopterygidae","rare",""
"1602","Coenagrionidae","rare",""
"1602","Chironomidae","rare",""
"1602","Decapoda","common",""
"1602","Amphipoda","common",""
"1602","Oligochaeta","rare",""
"1603","Elmidae","rare",""
"1603","Haliplidae","rare",""
"1603","Helicopsychidae","rare",""
"1603","Hydropsychidae","common",""
"1603","Leptoceridae","rare",""
"1603","Philopotamidae","rare",""
"1603","Calopterygidae","rare",""
"1603","Coenagrionidae","rare",""
"1603","Culicidae","rare",""
"1603","Simuliidae","rare",""
"1603","Planorbidae","rare",""
"1603","Sphaeriidae","common",""
"1603","Decapoda","rare",""
"1603","Isopoda","common",""
"1603","Turbellaria","rare",""
"1603","Oligochaeta","common",""
"1603","Hydracarina","rare",""
"1604","Hydropsychidae","rare",""
"1604","Aeshnidae","rare",""
"1604","Calopterygidae","rare",""
"1604","Coenagrionidae","rare",""
"1604","Tipulidae","rare",""
"1604","Isopoda","common",""
"1604","Oligochaeta","rare",""
"1605","Hydropsychidae","common","11"
"1605","Calopterygidae","common","13"
"1605","Chironomidae","rare","8"
"1605","Tipulidae","rare",""
"1605","Planorbidae","rare",""
"1605","Sphaeriidae","rare","1"
"1605","Decapoda","rare","8"
"1605","Isopoda","rare","10"
"1605","Amphipoda","rare","7"
"1605","Oligochaeta","rare","1"
"1605","Hirudinea","rare","1"
"1606","Baetidae","rare",""
"1606","Heptageniidae","rare",""
"1606","Elmidae","rare",""
"1606","Hydropsychidae","rare",""
"1606","Calopterygidae","rare",""
"1606","Coenagrionidae","rare",""
"1606","Simuliidae","rare",""
"1606","Tipulidae","rare",""
"1606","Decapoda","common",""
"1606","Isopoda","common",""
"1606","Amphipoda","common",""
"1606","Oligochaeta","rare",""
"1606","Hirudinea","rare",""
"1607","Hydropsychidae","common","12"
"1607","Aeshnidae","rare","1"
"1607","Calopterygidae","common","12"
"1607","Chironomidae","common","15"
"1607","Decapoda","rare","5"
"1607","Isopoda","rare","1"
"1607","Amphipoda","rare","6"
"1607","Hirudinea","rare","1"
"1608","Baetidae","rare",""
"1608","Heptageniidae","rare",""
"1608","Elmidae","rare",""
"1608","Hydropsychidae","rare",""
"1608","Calopterygidae","rare",""
"1608","Coenagrionidae","rare",""
"1608","Chironomidae","common",""
"1608","Tipulidae","rare",""
"1608","Decapoda","rare",""
"1608","Isopoda","rare",""
"1608","Oligochaeta","rare",""
"1609","Veliidae","rare",""
"1609","Calopterygidae","rare",""
"1609","Chironomidae","rare",""
"1609","Tipulidae","rare","1"
"1609","Decapoda","rare","6"
"1609","Oligochaeta","common","11"
"1610","Baetidae","rare",""
"1610","Elmidae","rare",""
"1610","Hydropsychidae","rare",""
"1610","Calopterygidae","rare",""
"1610","Chironomidae","rare",""
"1610","Tipulidae","rare",""
"1610","Decapoda","rare",""
"1610","Isopoda","rare",""
"1610","Oligochaeta","rare",""
"1611","Naucoridae","rare","1"
"1611","Libellulidae","rare","4"
"1611","Coenagrionidae","common","13"
"1611","Chironomidae","rare",""
"1611","Planorbidae","rare",""
"1611","Decapoda","rare","2"
"1611","Amphipoda","rare","2"
"1611","Hirudinea","common","26"
"1612","Baetidae","common","20"
"1612","Corixidae","common","15"
"1612","Hydropsychidae","rare","2"
"1612","Calopterygidae","rare","2"
"1612","Chironomidae","common","11"
"1612","Sphaeriidae","rare","1"
"1612","Isopoda","common","30"
"1612","Amphipoda","rare","1"
"1613","Baetidae","rare","1"
"1613","Corixidae","rare",""
"1613","Gerridae","rare",""
"1613","Veliidae","rare",""
"1613","Hydrophilidae","rare","3"
"1613","Aeshnidae","rare","6"
"1613","Calopterygidae","rare",""
"1613","Coenagrionidae","rare",""
"1613","Simuliidae","rare","1"
"1613","Isopoda","rare","1"
"1613","Amphipoda","rare","1"
"1613","Turbellaria","rare",""
"1614","Elmidae","rare",""
"1614","Hydrophilidae","rare",""
"1614","Hydropsychidae","common","12"
"1614","Aeshnidae","rare","3"
"1614","Calopterygidae","rare",""
"1614","Coenagrionidae","rare",""
"1614","Amphipoda","rare","3"
"1615","Elmidae","rare",""
"1615","Hydropsychidae","rare","10"
"1615","Philopotamidae","rare",""
"1615","Tipulidae","rare","2"
"1615","Amphipoda","rare","1"
"1615","Decapoda","rare","2"
"1616","Belostomatidae","rare",""
"1616","Veliidae","rare",""
"1616","Hydrophilidae","rare",""
"1616","Aeshnidae","rare",""
"1616","Calopterygidae","rare",""
"1616","Coenagrionidae","rare",""
"1591","Calopterygidae","rare","1"
"1591","Chironomidae","rare","2"
"1591","Ancylidae","rare","1"
"1591","Sphaeriidae","rare","5"
"1591","Decapoda","rare","2"
"1591","Isopoda","rare","4"
"1591","Amphipoda","rare","2"
"1591","Turbellaria","rare","3"
"1591","Oligochaeta","rare",""
"1592","Gerridae","rare","2"
"1592","Elmidae","rare","4"
"1592","Hydropsychidae","rare","6"
"1592","Aeshnidae","rare","5"
"1592","Calopterygidae","common","18"
"1592","Tabanidae","rare","1"
"1592","Tipulidae","rare","6"
"1592","Ancylidae","rare","1"
"1592","Sphaeriidae","rare","2"
"1592","Decapoda","rare","1"
"1592","Turbellaria","rare",""
"1592","Oligochaeta","rare","4"
"1594","Caenidae","rare","3"
"1594","Veliidae","rare","3"
"1594","Dytiscidae","rare",""
"1594","Elmidae","rare",""
"1594","Hydropsychidae","rare","8"
"1594","Phryganeidae","rare","2"
"1594","Aeshnidae","rare",""
"1594","Libellulidae","rare",""
"1594","Calopterygidae","rare",""
"1594","Coenagrionidae","rare",""
"1594","Chironomidae","rare","4"
"1594","Tipulidae","common","13"
"1594","Physidae","rare","4"
"1594","Decapoda","rare","8"
"1594","Isopoda","rare","8"
"1594","Oligochaeta","rare","8"
"1595","Dytiscidae","rare",""
"1595","Hydrophilidae","rare",""
"1595","Corduliidae","rare","3"
"1595","Chironomidae","rare","8"
"1595","Physidae","rare","6"
"1595","Amphipoda","rare",""
"1595","Oligochaeta","rare",""
"1596","Hydropsychidae","rare","3"
"1616","Chironomidae","rare",""
"1616","Planorbidae","rare",""
"1616","Decapoda","rare",""
"1616","Isopoda","rare",""
"1616","Amphipoda","rare",""
"1617","Belostomatidae","rare",""
"1617","Gerridae","rare",""
"1617","Veliidae","rare",""
"1617","Dytiscidae","rare",""
"1617","Hydropsychidae","rare",""
"1617","Aeshnidae","rare",""
"1617","Calopterygidae","rare",""
"1617","Coenagrionidae","rare",""
"1617","Chironomidae","common",""
"1617","Tipulidae","rare",""
"1617","Decapoda","rare",""
"1617","Isopoda","rare",""
"1617","Amphipoda","rare",""
"1618","Baetidae","rare",""
"1618","Heptageniidae","rare",""
"1618","Elmidae","rare","1"
"1618","Calopterygidae","rare","6"
"1618","Chironomidae","rare","3"
"1618","Simuliidae","rare","1"
"1618","Ancylidae","rare","4"
"1618","Decapoda","rare","9"
"1618","Isopoda","common","25"
"1618","Amphipoda","common","20"
"1619","Veliidae","rare",""
"1619","Elmidae","rare",""
"1619","Hydropsychidae","rare",""
"1619","Calopterygidae","rare",""
"1619","Coenagrionidae","rare",""
"1619","Simuliidae","rare",""
"1619","Tipulidae","rare",""
"1619","Sphaeriidae","common",""
"1619","Decapoda","rare",""
"1619","Isopoda","rare",""
"1619","Turbellaria","rare",""
"1619","Oligochaeta","rare",""
"1619","Baetidae","rare",""
"1622","Capniidae","rare",""
"1630","Capniidae","common",""
"1632","Capniidae","rare",""
"1632","Perlidae","rare",""
"1634","Capniidae","rare",""
"1635","Capniidae","common",""
"1636","Capniidae","rare",""
"1637","Capniidae","common",""
"1638","Capniidae","rare",""
"1641","Capniidae","rare",""
"1644","Capniidae","common",""
"1646","Capniidae","common",""
"1650","Capniidae","rare",""
"1652","Perlodidae","rare",""
"1652","Gerridae","rare",""
"1652","Dytiscidae","rare",""
"1652","Elmidae","rare",""
"1652","Haliplidae","rare",""
"1652","Calopterygidae","rare",""
"1652","Chironomidae","common",""
"1652","Tipulidae","rare",""
"1652","Decapoda","",""
"1652","Amphipoda","rare",""
"1654","Dytiscidae","rare",""
"1654","Limnephilidae","rare",""
"1654","Molannidae","rare",""
"1654","Cordulegastridae","rare",""
"1654","Tipulidae","rare",""
"1654","Physidae","rare",""
"1654","Decapoda","rare",""
"1654","Oligochaeta","rare",""
"1652","Perlodidae","rare",""
"1652","Gerridae","rare",""
"1652","Dytiscidae","rare",""
"1652","Elmidae","rare",""
"1652","Haliplidae","rare",""
"1652","Calopterygidae","rare",""
"1652","Chironomidae","common",""
"1652","Tipulidae","rare",""
"1652","Decapoda","rare",""
"1652","Amphipoda","rare",""
"1653","Gerridae","rare",""
"1653","Limnephilidae","rare",""
"1653","Calopterygidae","rare",""
"1653","Chironomidae","common",""
"1653","Simuliidae","rare",""
"1653","Tipulidae","rare",""
"1653","Prosobranchia","rare",""
"1653","Unionidae","rare",""
"1653","Decapoda","rare",""
"1653","Isopoda","rare",""
"1653","Oligochaeta","rare",""
"1655","Perlodidae","rare",""
"1655","Corixidae","rare",""
"1655","Dytiscidae","rare",""
"1655","Chironomidae","common",""
"1655","Sciomyzidae","rare",""
"1655","Simuliidae","rare",""
"1655","Tipulidae","rare",""
"1655","Prosobranchia","rare",""
"1655","Physidae","common",""
"1655","Isopoda","rare",""
"1655","Oligochaeta","common",""
"1656","Perlodidae","rare",""
"1656","Siphloneuridae","rare",""
"1656","Elmidae","rare",""
"1656","Haliplidae","rare",""
"1656","Hydropsychidae","rare",""
"1656","Chironomidae","common",""
"1656","Sciomyzidae","rare",""
"1656","Simuliidae","rare",""
"1656","Tipulidae","rare",""
"1656","Ancylidae","rare",""
"1656","Prosobranchia","rare",""
"1656","Physidae","rare",""
"1656","Sphaeriidae","rare",""
"1656","Isopoda","rare",""
"1657","Perlidae","rare",""
"1657","Baetidae","rare",""
"1657","Corixidae","rare",""
"1657","Coleoptera","rare",""
"1657","Chironomidae","common",""
"1657","Simuliidae","rare",""
"1657","Tipulidae","rare",""
"1657","Oligochaeta","rare",""
"1658","Perlodidae","rare",""
"1658","Heptageniidae","rare",""
"1658","Leptophlebiidae","rare",""
"1658","Corixidae","rare",""
"1658","Elmidae","rare",""
"1658","Haliplidae","rare",""
"1658","Hydropsychidae","rare",""
"1658","Chironomidae","common",""
"1658","Tipulidae","rare",""
"1658","Sphaeriidae","rare",""
"1658","Amphipoda","rare",""
"1658","Oligochaeta","rare",""
"1659","Hemiptera","rare",""
"1659","Dytiscidae","rare",""
"1659","Hydropsychidae","rare",""
"1659","Calopterygidae","rare",""
"1659","Chironomidae","common",""
"1659","Simuliidae","rare",""
"1659","Tipulidae","rare",""
"1659","Sphaeriidae","rare",""
"1659","Decapoda","rare",""
"1659","Isopoda","rare",""
"1659","Amphipoda","common",""
"1659","Oligochaeta","rare",""
"1660","Hydropsychidae","common",""
"1660","Aeshnidae","rare",""
"1660","Calopterygidae","rare",""
"1660","Coenagrionidae","rare",""
"1660","Chironomidae","common",""
"1660","Simuliidae","rare",""
"1660","Tipulidae","rare",""
"1660","Sphaeriidae","rare",""
"1660","Decapoda","rare",""
"1660","Isopoda","rare",""
"1660","Oligochaeta","rare",""
"1661","Perlodidae","common",""
"1661","Heptageniidae","rare",""
"1661","Dytiscidae","rare",""
"1661","Elmidae","rare",""
"1661","Hydropsychidae","rare",""
"1661","Chironomidae","common",""
"1661","Simuliidae","common",""
"1661","Tabanidae","rare",""
"1661","Tipulidae","rare",""
"1661","Limnephilidae","rare",""
"1661","Prosobranchia","rare",""
"1661","Decapoda","rare",""
"1661","Oligochaeta","rare",""
"1661","Hirudinea","rare",""
"1661","Corbicula fluminea","rare",""
"1662","Perlodidae","rare",""
"1662","Baetidae","rare",""
"1662","Heptageniidae","rare",""
"1662","Belostomatidae","rare",""
"1662","Corixidae","rare",""
"1662","Dytiscidae","rare",""
"1662","Hydropsychidae","rare",""
"1662","Chironomidae","common",""
"1662","Simuliidae","rare",""
"1662","Tipulidae","rare",""
"1662","Oligochaeta","rare",""
"1662","Prosobranchia","rare",""
"1663","Perlodidae","common",""
"1663","Hydropsychidae","common",""
"1663","Limnephilidae","rare",""
"1663","Molannidae","rare",""
"1663","Uenoidae","rare",""
"1663","Aeshnidae","rare",""
"1663","Cordulegastridae","rare",""
"1663","Calopterygidae","common",""
"1663","Chironomidae","common",""
"1663","Simuliidae","common",""
"1663","Tipulidae","common",""
"1663","Physidae","rare",""
"1663","Sphaeriidae","rare",""
"1663","Decapoda","rare",""
"1663","Isopoda","common",""
"1663","Amphipoda","rare",""
"1663","Hirudinea","rare",""
"1663","Gerridae","rare",""
"1663","Dytiscidae","rare",""
"1664","Dytiscidae","rare",""
"1664","Hydropsychidae","common",""
"1664","Aeshnidae","rare",""
"1664","Calopterygidae","common",""
"1664","Chironomidae","common",""
"1664","Simuliidae","rare",""
"1664","Tipulidae","rare",""
"1664","Sphaeriidae","rare",""
"1664","Decapoda","common",""
"1664","Oligochaeta","rare",""
"1665","Caenidae","rare",""
"1665","Dytiscidae","rare",""
"1665","Hydropsychidae","rare",""
"1665","Aeshnidae","rare",""
"1665","Corduliidae","rare",""
"1665","Chironomidae","common",""
"1665","Simuliidae","rare",""
"1665","Prosobranchia","rare",""
"1665","Isopoda","rare",""
"1665","Calopterygidae","rare",""
"1665","Coenagrionidae","rare",""
"1666","Heptageniidae","rare",""
"1666","Corixidae","rare",""
"1666","Elmidae","rare",""
"1666","Hydropsychidae","rare",""
"1666","Chironomidae","common",""
"1666","Simuliidae","common",""
"1666","Tipulidae","rare",""
"1666","Decapoda","rare",""
"1666","Isopoda","common",""
"1666","Amphipoda","rare",""
"1666","Oligochaeta","rare",""
"1666","Hirudinea","rare",""
"1667","Heptageniidae","rare",""
"1667","Hydropsychidae","rare",""
"1667","Aeshnidae","rare",""
"1667","Calopterygidae","rare",""
"1667","Coenagrionidae","rare",""
"1667","Chironomidae","common",""
"1667","Simuliidae","common",""
"1667","Tipulidae","rare",""
"1667","Decapoda","rare",""
"1667","Isopoda","common",""
"1667","Amphipoda","common",""
"1667","Hirudinea","rare",""
"1668","Corydalidae","rare",""
"1668","Sialidae","rare",""
"1668","Elmidae","rare",""
"1668","Hydropsychidae","rare",""
"1668","Polycentropodidae","rare",""
"1668","Aeshnidae","rare",""
"1668","Calopterygidae","rare",""
"1668","Simuliidae","rare",""
"1668","Tipulidae","rare",""
"1668","Sphaeriidae","rare",""
"1668","Decapoda","rare",""
"1668","Isopoda","rare",""
"1669","Heptageniidae","rare",""
"1669","Elmidae","rare",""
"1669","Hydropsychidae","rare",""
"1669","Chironomidae","rare",""
"1625","Perlidae","rare",""
"1626","Capniidae","common",""
"1627","Capniidae","common",""
"1627","Taeniopterygidae","rare",""
"1628","Capniidae","rare",""
"1669","Tipulidae","rare",""
"1669","Sphaeriidae","rare",""
"1669","Decapoda","rare",""
"1669","Oligochaeta","rare",""
"1670","Baetidae","rare",""
"1670","Corixidae","common",""
"1670","Dytiscidae","rare",""
"1670","Coenagrionidae","rare",""
"1670","Chironomidae","common",""
"1670","Simuliidae","common",""
"1670","Physidae","rare",""
"1670","Amphipoda","rare",""
"1670","Oligochaeta","rare",""
"1671","Heptageniidae","common",""
"1671","Corixidae","rare",""
"1671","Dytiscidae","rare",""
"1671","Haliplidae","rare",""
"1671","Coenagrionidae","rare",""
"1671","Chironomidae","rare",""
"1671","Sphaeriidae","rare",""
"1671","Isopoda","common",""
"1671","Amphipoda","rare",""
"1671","Oligochaeta","rare",""
"1672","Elmidae","rare",""
"1672","Hydropsychidae","common",""
"1672","Aeshnidae","rare",""
"1672","Calopterygidae","rare",""
"1672","Chironomidae","common",""
"1672","Simuliidae","rare",""
"1672","Tipulidae","rare",""
"1672","Decapoda","rare",""
"1672","Isopoda","rare",""
"1672","Amphipoda","rare",""
"1672","Turbellaria","rare",""
"1672","Oligochaeta","rare",""
"1672","Hirudinea","rare",""
"1673","Chrysomelidae","rare",""
"1673","Elmidae","rare",""
"1673","Hydropsychidae","rare",""
"1673","Aeshnidae","rare",""
"1673","Calopterygidae","rare",""
"1673","Chironomidae","rare",""
"1673","Tipulidae","rare",""
"1673","Decapoda","rare",""
"1673","Isopoda","rare",""
"1673","Amphipoda","rare",""
"1673","Oligochaeta","rare",""
"1674","Hydropsychidae","common",""
"1674","Aeshnidae","rare",""
"1674","Tipulidae","rare",""
"1674","Amphipoda","common",""
"1674","Oligochaeta","rare",""
"1674","Hirudinea","rare",""
"1674","Corbicula fluminea","",""
"1675","Hydropsychidae","rare",""
"1675","Aeshnidae","rare",""
"1675","Chironomidae","common",""
"1675","Simuliidae","rare",""
"1675","Corbicula fluminea","",""
"1676","Heptageniidae","common",""
"1676","Corixidae","rare",""
"1676","Gerridae","rare",""
"1676","Elmidae","rare",""
"1676","Hydropsychidae","common",""
"1676","Aeshnidae","rare",""
"1676","Calopterygidae","common",""
"1676","Chironomidae","common",""
"1676","Sciomyzidae","rare",""
"1676","Simuliidae","common",""
"1676","Tipulidae","rare",""
"1676","Prosobranchia","rare",""
"1676","Sphaeriidae","rare",""
"1676","Decapoda","common",""
"1676","Isopoda","rare",""
"1676","Amphipoda","rare",""
"1676","Oligochaeta","rare",""
"1676","Hirudinea","rare",""
"1676","Haliplidae","rare",""
"1677","Baetidae","rare",""
"1677","Corixidae","rare",""
"1677","Chrysomelidae","rare",""
"1677","Dytiscidae","rare",""
"1677","Elmidae","rare",""
"1677","Hydropsychidae","common",""
"1677","Aeshnidae","rare",""
"1677","Calopterygidae","rare",""
"1677","Chironomidae","common",""
"1677","Simuliidae","common",""
"1677","Tipulidae","rare",""
"1677","Decapoda","common",""
"1677","Amphipoda","rare",""
"1677","Oligochaeta","rare",""
"1677","Corbicula fluminea","",""
"1678","Gerridae","rare",""
"1678","Corydalidae","rare",""
"1678","Elmidae","rare",""
"1678","Hydropsychidae","common",""
"1678","Limnephilidae","rare",""
"1678","Philopotamidae","rare",""
"1678","Calopterygidae","rare",""
"1678","Coenagrionidae","rare",""
"1678","Chironomidae","common",""
"1678","Simuliidae","rare",""
"1678","Tabanidae","rare",""
"1678","Tipulidae","rare",""
"1678","Isopoda","rare",""
"1678","Oligochaeta","rare",""
"1679","Gerridae","rare",""
"1679","Coleoptera","rare",""
"1679","Aeshnidae","rare",""
"1679","Calopterygidae","rare",""
"1679","Coenagrionidae","rare",""
"1679","Chironomidae","rare",""
"1679","Decapoda","rare",""
"1679","Isopoda","rare",""
"1679","Amphipoda","rare",""
"1679","Oligochaeta","common",""
"1680","Caenidae","rare",""
"1680","Veliidae","rare",""
"1680","Dytiscidae","rare",""
"1680","Hydropsychidae","rare",""
"1680","Philopotamidae","rare",""
"1680","Calopterygidae","rare",""
"1680","Coenagrionidae","rare",""
"1680","Chironomidae","common",""
"1680","Simuliidae","rare",""
"1680","Tabanidae","rare",""
"1680","Tipulidae","rare",""
"1680","Decapoda","rare",""
"1680","Amphipoda","common",""
"1681","Veliidae","rare",""
"1681","Dytiscidae","rare",""
"1681","Limnephilidae","rare",""
"1681","Uenoidae","rare",""
"1681","Cordulegastridae","rare",""
"1681","Corduliidae","rare",""
"1681","Chironomidae","rare",""
"1681","Simuliidae","common",""
"1681","Tipulidae","rare",""
"1681","Physidae","rare",""
"1681","Sphaeriidae","rare",""
"1681","Decapoda","rare",""
"1681","Amphipoda","rare",""
"1681","Oligochaeta","rare",""
"1681","Hirudinea","rare",""
"1682","Perlodidae","rare",""
"1682","Dytiscidae","rare",""
"1682","Limnephilidae","common",""
"1682","Polycentropodidae","common",""
"1682","Corduliidae","rare",""
"1682","Ceratopogonidae","rare",""
"1682","Chironomidae","common",""
"1682","Simuliidae","common",""
"1682","Tipulidae","rare",""
"1682","Prosobranchia","rare",""
"1682","Physidae","common",""
"1682","Decapoda","rare",""
"1682","Isopoda","common",""
"1682","Amphipoda","common",""
"1682","Oligochaeta","common",""
"1682","Hirudinea","rare",""
"1682","Sphaeriidae","rare",""
"1683","Perlodidae","common",""
"1683","Heptageniidae","rare",""
"1683","Leptophlebiidae","rare",""
"1683","Corixidae","rare",""
"1683","Gerridae","rare",""
"1683","Veliidae","rare",""
"1683","Elmidae","rare",""
"1683","Haliplidae","rare",""
"1683","Hydropsychidae","rare",""
"1683","Leptoceridae","rare",""
"1683","Phryganeidae","rare",""
"1683","Uenoidae","rare",""
"1683","Aeshnidae","common",""
"1683","Calopterygidae","rare",""
"1683","Coenagrionidae","rare",""
"1683","Chironomidae","common",""
"1683","Simuliidae","common",""
"1683","Tipulidae","rare",""
"1683","Physidae","rare",""
"1683","Decapoda","common",""
"1683","Isopoda","rare",""
"1683","Amphipoda","common",""
"1683","Oligochaeta","rare",""
"1684","Elmidae","rare",""
"1684","Hydropsychidae","common",""
"1684","Calopterygidae","rare",""
"1684","Coenagrionidae","rare",""
"1684","Chironomidae","rare",""
"1684","Tipulidae","rare",""
"1684","Decapoda","rare",""
"1684","Amphipoda","rare",""
"1684","Oligochaeta","rare",""
"1685","Caenidae","rare",""
"1685","Heptageniidae","rare",""
"1685","Elmidae","rare",""
"1685","Hydrophilidae","rare",""
"1685","Hydropsychidae","common",""
"1685","Leptoceridae","rare",""
"1685","Aeshnidae","rare",""
"1685","Calopterygidae","rare",""
"1685","Chironomidae","common",""
"1685","Simuliidae","rare",""
"1685","Tipulidae","common",""
"1685","Physidae","rare",""
"1685","Sphaeriidae","rare",""
"1685","Decapoda","common",""
"1685","Isopoda","rare",""
"1685","Amphipoda","common",""
"1685","Turbellaria","rare",""
"1685","Oligochaeta","rare",""
"1685","Corbicula fluminea","",""
"1686","Caenidae","common",""
"1686","Heptageniidae","common",""
"1686","Gerridae","rare",""
"1686","Elmidae","rare",""
"1686","Hydrophilidae","rare",""
"1686","Hydropsychidae","common",""
"1686","Leptoceridae","common",""
"1686","Aeshnidae","rare",""
"1686","Calopterygidae","rare",""
"1686","Coenagrionidae","rare",""
"1686","Chironomidae","common",""
"1686","Simuliidae","rare",""
"1686","Tabanidae","rare",""
"1686","Tipulidae","rare",""
"1686","Prosobranchia","rare",""
"1686","Decapoda","rare",""
"1686","Isopoda","rare",""
"1686","Amphipoda","rare",""
"1686","Turbellaria","rare",""
"1686","Oligochaeta","rare",""
"1687","Caenidae","rare",""
"1687","Heptageniidae","rare",""
"1687","Corixidae","rare",""
"1687","Elmidae","common",""
"1687","Hydropsychidae","common",""
"1687","Leptoceridae","rare",""
"1687","Aeshnidae","rare",""
"1687","Calopterygidae","rare",""
"1687","Coenagrionidae","rare",""
"1687","Chironomidae","common",""
"1687","Simuliidae","rare",""
"1687","Tipulidae","rare",""
"1687","Ancylidae","rare",""
"1687","Physidae","rare",""
"1687","Sphaeriidae","common",""
"1687","Decapoda","rare",""
"1687","Isopoda","rare",""
"1687","Amphipoda","rare",""
"1687","Oligochaeta","rare",""
"1687","Corbicula fluminea","rare",""
"1688","Baetidae","rare",""
"1688","Caenidae","rare",""
"1688","Tricorythidae","rare",""
"1688","Elmidae","rare",""
"1688","Hydrophilidae","rare",""
"1688","Hydropsychidae","common",""
"1688","Aeshnidae","rare",""
"1688","Calopterygidae","rare",""
"1688","Coenagrionidae","rare",""
"1688","Chironomidae","common",""
"1688","Simuliidae","rare",""
"1688","Tipulidae","rare",""
"1688","Planorbidae","rare",""
"1688","Sphaeriidae","common",""
"1688","Unionidae","rare",""
"1688","Decapoda","common",""
"1688","Isopoda","rare",""
"1688","Amphipoda","common",""
"1688","Turbellaria","rare",""
"1688","Oligochaeta","common",""
"1688","Hirudinea","rare",""
"1689","Caenidae","rare",""
"1689","Elmidae","rare",""
"1689","Hydropsychidae","common",""
"1689","Calopterygidae","rare",""
"1689","Coenagrionidae","rare",""
"1689","Chironomidae","common",""
"1689","Simuliidae","rare",""
"1689","Physidae","rare",""
"1689","Dreissenidae","",""
"1689","Amphipoda","common",""
"1689","Oligochaeta","rare",""
"1690","Elmidae","rare",""
"1690","Simuliidae","common",""
"1690","Tipulidae","rare",""
"1690","Ancylidae","rare",""
"1690","Prosobranchia","rare",""
"1690","Physidae","rare",""
"1690","Sphaeriidae","rare",""
"1690","Isopoda","rare",""
"1690","Amphipoda","rare",""
"1690","Turbellaria","rare",""
"1690","Oligochaeta","rare",""
"1691","Caenidae","rare",""
"1691","Dytiscidae","rare",""
"1691","Hydrophilidae","rare",""
"1691","Corduliidae","rare",""
"1691","Coenagrionidae","rare",""
"1691","Chironomidae","common",""
"1691","Physidae","rare",""
"1691","Sphaeriidae","common",""
"1691","Decapoda","rare",""
"1691","Isopoda","common",""
"1691","Amphipoda","rare",""
"1691","Oligochaeta","rare",""
"1691","Hirudinea","rare",""
"1692","Heptageniidae","rare",""
"1692","Gerridae","rare",""
"1692","Haliplidae","rare",""
"1692","Hydropsychidae","rare",""
